sa2_type,timestamp,pop,week,day,day_num,hour
Recreational,2020-04-06T01:00:00Z,66319,15,Mon,1,25
Recreational,2020-04-06T02:00:00Z,66343,15,Mon,1,26
Recreational,2020-04-06T03:00:00Z,66605,15,Mon,1,27
Recreational,2020-04-06T04:00:00Z,66349,15,Mon,1,28
Recreational,2020-04-06T05:00:00Z,66319,15,Mon,1,29
Recreational,2020-04-06T06:00:00Z,66278,15,Mon,1,30
Recreational,2020-04-06T07:00:00Z,66564,15,Mon,1,31
Recreational,2020-04-06T08:00:00Z,67637,15,Mon,1,32
Recreational,2020-04-06T09:00:00Z,68407,15,Mon,1,33
Recreational,2020-04-06T10:00:00Z,69084,15,Mon,1,34
Recreational,2020-04-06T11:00:00Z,68553,15,Mon,1,35
Recreational,2020-04-06T12:00:00Z,68391,15,Mon,1,36
Recreational,2020-04-06T13:00:00Z,68206,15,Mon,1,37
Recreational,2020-04-06T14:00:00Z,68012,15,Mon,1,38
Recreational,2020-04-06T15:00:00Z,67683,15,Mon,1,39
Recreational,2020-04-06T16:00:00Z,67672,15,Mon,1,40
Recreational,2020-04-06T17:00:00Z,68056,15,Mon,1,41
Recreational,2020-04-06T18:00:00Z,67592,15,Mon,1,42
Recreational,2020-04-06T19:00:00Z,67443,15,Mon,1,43
Recreational,2020-04-06T20:00:00Z,66818,15,Mon,1,44
Recreational,2020-04-06T21:00:00Z,66099,15,Mon,1,45
Recreational,2020-04-06T22:00:00Z,65619,15,Mon,1,46
Recreational,2020-04-06T23:00:00Z,65491,15,Mon,1,47
Recreational,2020-04-07T00:00:00Z,66039,15,Tue,2,48
Recreational,2020-04-07T01:00:00Z,66119,15,Tue,2,49
Recreational,2020-04-07T02:00:00Z,66093,15,Tue,2,50
Recreational,2020-04-07T03:00:00Z,66205,15,Tue,2,51
Recreational,2020-04-07T04:00:00Z,66221,15,Tue,2,52
Recreational,2020-04-07T05:00:00Z,66087,15,Tue,2,53
Recreational,2020-04-07T06:00:00Z,66106,15,Tue,2,54
Recreational,2020-04-07T07:00:00Z,66369,15,Tue,2,55
Recreational,2020-04-07T08:00:00Z,67323,15,Tue,2,56
Recreational,2020-04-07T09:00:00Z,68594,15,Tue,2,57
Recreational,2020-04-07T10:00:00Z,68979,15,Tue,2,58
Recreational,2020-04-07T11:00:00Z,68825,15,Tue,2,59
Recreational,2020-04-07T12:00:00Z,68100,15,Tue,2,60
Recreational,2020-04-07T13:00:00Z,67511,15,Tue,2,61
Recreational,2020-04-07T14:00:00Z,67550,15,Tue,2,62
Recreational,2020-04-07T15:00:00Z,67614,15,Tue,2,63
Recreational,2020-04-07T16:00:00Z,67810,15,Tue,2,64
Recreational,2020-04-07T17:00:00Z,67682,15,Tue,2,65
Recreational,2020-04-07T18:00:00Z,67826,15,Tue,2,66
Recreational,2020-04-07T19:00:00Z,67677,15,Tue,2,67
Recreational,2020-04-07T20:00:00Z,67281,15,Tue,2,68
Recreational,2020-04-07T21:00:00Z,66465,15,Tue,2,69
Recreational,2020-04-07T22:00:00Z,65963,15,Tue,2,70
Recreational,2020-04-07T23:00:00Z,65753,15,Tue,2,71
Recreational,2020-04-08T00:00:00Z,66224,15,Wed,3,72
Recreational,2020-04-08T01:00:00Z,66200,15,Wed,3,73
Recreational,2020-04-08T02:00:00Z,66121,15,Wed,3,74
Recreational,2020-04-08T03:00:00Z,66261,15,Wed,3,75
Recreational,2020-04-08T04:00:00Z,66148,15,Wed,3,76
Recreational,2020-04-08T05:00:00Z,66104,15,Wed,3,77
Recreational,2020-04-08T06:00:00Z,66119,15,Wed,3,78
Recreational,2020-04-08T07:00:00Z,66162,15,Wed,3,79
Recreational,2020-04-08T08:00:00Z,66773,15,Wed,3,80
Recreational,2020-04-08T09:00:00Z,68122,15,Wed,3,81
Recreational,2020-04-08T10:00:00Z,68730,15,Wed,3,82
Recreational,2020-04-08T11:00:00Z,68772,15,Wed,3,83
Recreational,2020-04-08T12:00:00Z,68449,15,Wed,3,84
Recreational,2020-04-08T13:00:00Z,68006,15,Wed,3,85
Recreational,2020-04-08T14:00:00Z,67692,15,Wed,3,86
Recreational,2020-04-08T15:00:00Z,67702,15,Wed,3,87
Recreational,2020-04-08T16:00:00Z,67879,15,Wed,3,88
Recreational,2020-04-08T17:00:00Z,68043,15,Wed,3,89
Recreational,2020-04-08T18:00:00Z,67834,15,Wed,3,90
Recreational,2020-04-08T19:00:00Z,67325,15,Wed,3,91
Recreational,2020-04-08T20:00:00Z,66754,15,Wed,3,92
Recreational,2020-04-08T21:00:00Z,66195,15,Wed,3,93
Recreational,2020-04-08T22:00:00Z,65923,15,Wed,3,94
Recreational,2020-04-08T23:00:00Z,65729,15,Wed,3,95
Recreational,2020-04-09T00:00:00Z,65833,15,Thu,4,96
Recreational,2020-04-09T01:00:00Z,65914,15,Thu,4,97
Recreational,2020-04-09T02:00:00Z,65912,15,Thu,4,98
Recreational,2020-04-09T03:00:00Z,65994,15,Thu,4,99
Recreational,2020-04-09T04:00:00Z,65894,15,Thu,4,100
Recreational,2020-04-09T05:00:00Z,65940,15,Thu,4,101
Recreational,2020-04-09T06:00:00Z,65599,15,Thu,4,102
Recreational,2020-04-09T07:00:00Z,65643,15,Thu,4,103
Recreational,2020-04-09T08:00:00Z,66460,15,Thu,4,104
Recreational,2020-04-09T09:00:00Z,67319,15,Thu,4,105
Recreational,2020-04-09T10:00:00Z,68088,15,Thu,4,106
Recreational,2020-04-09T11:00:00Z,67929,15,Thu,4,107
Recreational,2020-04-09T12:00:00Z,67761,15,Thu,4,108
Recreational,2020-04-09T13:00:00Z,67361,15,Thu,4,109
Recreational,2020-04-09T14:00:00Z,67201,15,Thu,4,110
Recreational,2020-04-09T15:00:00Z,66856,15,Thu,4,111
Recreational,2020-04-09T16:00:00Z,67354,15,Thu,4,112
Recreational,2020-04-09T17:00:00Z,67543,15,Thu,4,113
Recreational,2020-04-09T18:00:00Z,67177,15,Thu,4,114
Recreational,2020-04-09T19:00:00Z,66587,15,Thu,4,115
Recreational,2020-04-09T20:00:00Z,66185,15,Thu,4,116
Recreational,2020-04-09T21:00:00Z,65509,15,Thu,4,117
Recreational,2020-04-09T22:00:00Z,65286,15,Thu,4,118
Recreational,2020-04-09T23:00:00Z,65198,15,Thu,4,119
Recreational,2020-04-10T00:00:00Z,65857,15,Fri,5,120
Recreational,2020-04-10T01:00:00Z,65984,15,Fri,5,121
Recreational,2020-04-10T02:00:00Z,65906,15,Fri,5,122
Recreational,2020-04-10T03:00:00Z,65822,15,Fri,5,123
Recreational,2020-04-10T04:00:00Z,65942,15,Fri,5,124
Recreational,2020-04-10T05:00:00Z,65849,15,Fri,5,125
Recreational,2020-04-10T06:00:00Z,65987,15,Fri,5,126
Recreational,2020-04-10T07:00:00Z,66701,15,Fri,5,127
Recreational,2020-04-10T08:00:00Z,67695,15,Fri,5,128
Recreational,2020-04-10T09:00:00Z,68691,15,Fri,5,129
Recreational,2020-04-10T10:00:00Z,69497,15,Fri,5,130
Recreational,2020-04-10T11:00:00Z,69302,15,Fri,5,131
Recreational,2020-04-10T12:00:00Z,68832,15,Fri,5,132
Recreational,2020-04-10T13:00:00Z,68422,15,Fri,5,133
Recreational,2020-04-10T14:00:00Z,68251,15,Fri,5,134
Recreational,2020-04-10T15:00:00Z,68302,15,Fri,5,135
Recreational,2020-04-10T16:00:00Z,68546,15,Fri,5,136
Recreational,2020-04-10T17:00:00Z,68646,15,Fri,5,137
Recreational,2020-04-10T18:00:00Z,68359,15,Fri,5,138
Recreational,2020-04-10T19:00:00Z,67750,15,Fri,5,139
Recreational,2020-04-10T20:00:00Z,66675,15,Fri,5,140
Recreational,2020-04-10T21:00:00Z,65905,15,Fri,5,141
Recreational,2020-04-10T22:00:00Z,65818,15,Fri,5,142
Recreational,2020-04-10T23:00:00Z,65634,15,Fri,5,143
Recreational,2020-04-11T00:00:00Z,65745,15,Sat,6,144
Recreational,2020-04-11T01:00:00Z,65693,15,Sat,6,145
Recreational,2020-04-11T02:00:00Z,65734,15,Sat,6,146
Recreational,2020-04-11T03:00:00Z,65778,15,Sat,6,147
Recreational,2020-04-11T04:00:00Z,65908,15,Sat,6,148
Recreational,2020-04-11T05:00:00Z,66069,15,Sat,6,149
Recreational,2020-04-11T06:00:00Z,65790,15,Sat,6,150
Recreational,2020-04-11T07:00:00Z,66504,15,Sat,6,151
Recreational,2020-04-11T08:00:00Z,67206,15,Sat,6,152
Recreational,2020-04-11T09:00:00Z,67949,15,Sat,6,153
Recreational,2020-04-11T10:00:00Z,68366,15,Sat,6,154
Recreational,2020-04-11T11:00:00Z,68512,15,Sat,6,155
Recreational,2020-04-11T12:00:00Z,67927,15,Sat,6,156
Recreational,2020-04-11T13:00:00Z,67622,15,Sat,6,157
Recreational,2020-04-11T14:00:00Z,67590,15,Sat,6,158
Recreational,2020-04-11T15:00:00Z,67806,15,Sat,6,159
Recreational,2020-04-11T16:00:00Z,67722,15,Sat,6,160
Recreational,2020-04-11T17:00:00Z,67963,15,Sat,6,161
Recreational,2020-04-11T18:00:00Z,67641,15,Sat,6,162
Recreational,2020-04-11T19:00:00Z,66955,15,Sat,6,163
Recreational,2020-04-11T20:00:00Z,66748,15,Sat,6,164
Recreational,2020-04-11T21:00:00Z,66184,15,Sat,6,165
Recreational,2020-04-11T22:00:00Z,65826,15,Sat,6,166
Recreational,2020-04-11T23:00:00Z,65725,15,Sat,6,167
Recreational,2020-04-12T00:00:00Z,66199,15,Sun,7,168
Recreational,2020-04-12T01:00:00Z,66125,15,Sun,7,169
Recreational,2020-04-12T02:00:00Z,66043,15,Sun,7,170
Recreational,2020-04-12T03:00:00Z,66368,15,Sun,7,171
Recreational,2020-04-12T04:00:00Z,66272,15,Sun,7,172
Recreational,2020-04-12T05:00:00Z,66358,15,Sun,7,173
Recreational,2020-04-12T06:00:00Z,66125,15,Sun,7,174
Recreational,2020-04-12T07:00:00Z,66645,15,Sun,7,175
Recreational,2020-04-12T08:00:00Z,67663,15,Sun,7,176
Recreational,2020-04-12T09:00:00Z,68807,15,Sun,7,177
Recreational,2020-04-12T10:00:00Z,69198,15,Sun,7,178
Recreational,2020-04-12T11:00:00Z,69072,15,Sun,7,179
Recreational,2020-04-12T12:00:00Z,68399,15,Sun,7,180
Recreational,2020-04-12T13:00:00Z,68430,15,Sun,7,181
Recreational,2020-04-12T14:00:00Z,68300,15,Sun,7,182
Recreational,2020-04-12T15:00:00Z,68351,15,Sun,7,183
Recreational,2020-04-12T16:00:00Z,68610,15,Sun,7,184
Recreational,2020-04-12T17:00:00Z,68600,15,Sun,7,185
Recreational,2020-04-12T18:00:00Z,68066,15,Sun,7,186
Recreational,2020-04-12T19:00:00Z,67619,15,Sun,7,187
Recreational,2020-04-12T20:00:00Z,67008,15,Sun,7,188
Recreational,2020-04-12T21:00:00Z,65985,15,Sun,7,189
Recreational,2020-04-12T22:00:00Z,65716,15,Sun,7,190
Recreational,2020-04-12T23:00:00Z,65408,15,Sun,7,191
Recreational,2020-04-13T00:00:00Z,66486,16,Mon,1,24
Recreational,2020-04-13T01:00:00Z,66149,16,Mon,1,25
Recreational,2020-04-13T02:00:00Z,66091,16,Mon,1,26
Recreational,2020-04-13T03:00:00Z,65987,16,Mon,1,27
Recreational,2020-04-13T04:00:00Z,66254,16,Mon,1,28
Recreational,2020-04-13T05:00:00Z,66069,16,Mon,1,29
Recreational,2020-04-13T06:00:00Z,66170,16,Mon,1,30
Recreational,2020-04-13T07:00:00Z,66534,16,Mon,1,31
Recreational,2020-04-13T08:00:00Z,67348,16,Mon,1,32
Recreational,2020-04-13T09:00:00Z,68168,16,Mon,1,33
Recreational,2020-04-13T10:00:00Z,68610,16,Mon,1,34
Recreational,2020-04-13T11:00:00Z,68819,16,Mon,1,35
Recreational,2020-04-13T12:00:00Z,68268,16,Mon,1,36
Recreational,2020-04-13T13:00:00Z,67963,16,Mon,1,37
Recreational,2020-04-13T14:00:00Z,67692,16,Mon,1,38
Recreational,2020-04-13T15:00:00Z,67585,16,Mon,1,39
Recreational,2020-04-13T16:00:00Z,67831,16,Mon,1,40
Recreational,2020-04-13T17:00:00Z,67581,16,Mon,1,41
Recreational,2020-04-13T18:00:00Z,67520,16,Mon,1,42
Recreational,2020-04-13T19:00:00Z,66682,16,Mon,1,43
Recreational,2020-04-13T20:00:00Z,66319,16,Mon,1,44
Recreational,2020-04-13T21:00:00Z,66132,16,Mon,1,45
Recreational,2020-04-13T22:00:00Z,65735,16,Mon,1,46
Recreational,2020-04-13T23:00:00Z,65510,16,Mon,1,47
Recreational,2020-04-14T00:00:00Z,65533,16,Tue,2,48
Recreational,2020-04-14T01:00:00Z,65267,16,Tue,2,49
Recreational,2020-04-14T02:00:00Z,65332,16,Tue,2,50
Recreational,2020-04-14T03:00:00Z,65344,16,Tue,2,51
Recreational,2020-04-14T04:00:00Z,65554,16,Tue,2,52
Recreational,2020-04-14T05:00:00Z,65527,16,Tue,2,53
Recreational,2020-04-14T06:00:00Z,65462,16,Tue,2,54
Recreational,2020-04-14T07:00:00Z,65375,16,Tue,2,55
Recreational,2020-04-14T08:00:00Z,66057,16,Tue,2,56
Recreational,2020-04-14T09:00:00Z,67491,16,Tue,2,57
Recreational,2020-04-14T10:00:00Z,67934,16,Tue,2,58
Recreational,2020-04-14T11:00:00Z,67357,16,Tue,2,59
Recreational,2020-04-14T12:00:00Z,67092,16,Tue,2,60
Recreational,2020-04-14T13:00:00Z,66701,16,Tue,2,61
Recreational,2020-04-14T14:00:00Z,66677,16,Tue,2,62
Recreational,2020-04-14T15:00:00Z,66861,16,Tue,2,63
Recreational,2020-04-14T16:00:00Z,67062,16,Tue,2,64
Recreational,2020-04-14T17:00:00Z,66830,16,Tue,2,65
Recreational,2020-04-14T18:00:00Z,66167,16,Tue,2,66
Recreational,2020-04-14T19:00:00Z,65929,16,Tue,2,67
Recreational,2020-04-14T20:00:00Z,65523,16,Tue,2,68
Recreational,2020-04-14T21:00:00Z,64910,16,Tue,2,69
Recreational,2020-04-14T22:00:00Z,64612,16,Tue,2,70
Recreational,2020-04-14T23:00:00Z,64663,16,Tue,2,71
Recreational,2020-04-15T00:00:00Z,65275,16,Wed,3,72
Recreational,2020-04-15T01:00:00Z,65086,16,Wed,3,73
Recreational,2020-04-15T02:00:00Z,64957,16,Wed,3,74
Recreational,2020-04-15T03:00:00Z,64987,16,Wed,3,75
Recreational,2020-04-15T04:00:00Z,65087,16,Wed,3,76
Recreational,2020-04-15T05:00:00Z,65012,16,Wed,3,77
Recreational,2020-04-15T06:00:00Z,64844,16,Wed,3,78
Recreational,2020-04-15T07:00:00Z,65041,16,Wed,3,79
Recreational,2020-04-15T08:00:00Z,65811,16,Wed,3,80
Recreational,2020-04-15T09:00:00Z,67160,16,Wed,3,81
Recreational,2020-04-15T10:00:00Z,66950,16,Wed,3,82
Recreational,2020-04-15T11:00:00Z,67181,16,Wed,3,83
Recreational,2020-04-15T12:00:00Z,67100,16,Wed,3,84
Recreational,2020-04-15T13:00:00Z,66941,16,Wed,3,85
Recreational,2020-04-15T14:00:00Z,66629,16,Wed,3,86
Recreational,2020-04-15T15:00:00Z,66532,16,Wed,3,87
Recreational,2020-04-15T16:00:00Z,66508,16,Wed,3,88
Recreational,2020-04-15T17:00:00Z,66786,16,Wed,3,89
Recreational,2020-04-15T18:00:00Z,66391,16,Wed,3,90
Recreational,2020-04-15T19:00:00Z,66018,16,Wed,3,91
Recreational,2020-04-15T20:00:00Z,65671,16,Wed,3,92
Recreational,2020-04-15T21:00:00Z,64967,16,Wed,3,93
Recreational,2020-04-15T22:00:00Z,64484,16,Wed,3,94
Recreational,2020-04-15T23:00:00Z,64129,16,Wed,3,95
Recreational,2020-04-16T00:00:00Z,65010,16,Thu,4,96
Recreational,2020-04-16T01:00:00Z,64873,16,Thu,4,97
Recreational,2020-04-16T02:00:00Z,65181,16,Thu,4,98
Recreational,2020-04-16T03:00:00Z,65242,16,Thu,4,99
Recreational,2020-04-16T04:00:00Z,65136,16,Thu,4,100
Recreational,2020-04-16T05:00:00Z,65123,16,Thu,4,101
Recreational,2020-04-16T06:00:00Z,64930,16,Thu,4,102
Recreational,2020-04-16T07:00:00Z,65132,16,Thu,4,103
Recreational,2020-04-16T08:00:00Z,66113,16,Thu,4,104
Recreational,2020-04-16T09:00:00Z,66645,16,Thu,4,105
Recreational,2020-04-16T10:00:00Z,66817,16,Thu,4,106
Recreational,2020-04-16T11:00:00Z,66699,16,Thu,4,107
Recreational,2020-04-16T12:00:00Z,66266,16,Thu,4,108
Recreational,2020-04-16T13:00:00Z,65861,16,Thu,4,109
Recreational,2020-04-16T14:00:00Z,66347,16,Thu,4,110
Recreational,2020-04-16T15:00:00Z,66405,16,Thu,4,111
Recreational,2020-04-16T16:00:00Z,66262,16,Thu,4,112
Recreational,2020-04-16T17:00:00Z,66566,16,Thu,4,113
Recreational,2020-04-16T18:00:00Z,66108,16,Thu,4,114
Recreational,2020-04-16T19:00:00Z,65999,16,Thu,4,115
Recreational,2020-04-16T20:00:00Z,65954,16,Thu,4,116
Recreational,2020-04-16T21:00:00Z,65477,16,Thu,4,117
Recreational,2020-04-16T22:00:00Z,65162,16,Thu,4,118
Recreational,2020-04-16T23:00:00Z,64835,16,Thu,4,119
Recreational,2020-04-17T00:00:00Z,65270,16,Fri,5,120
Recreational,2020-04-17T01:00:00Z,65006,16,Fri,5,121
Recreational,2020-04-17T02:00:00Z,65178,16,Fri,5,122
Recreational,2020-04-17T03:00:00Z,65272,16,Fri,5,123
Recreational,2020-04-17T04:00:00Z,65168,16,Fri,5,124
Recreational,2020-04-17T05:00:00Z,65092,16,Fri,5,125
Recreational,2020-04-17T06:00:00Z,64949,16,Fri,5,126
Recreational,2020-04-17T07:00:00Z,65144,16,Fri,5,127
Recreational,2020-04-17T08:00:00Z,65755,16,Fri,5,128
Recreational,2020-04-17T09:00:00Z,66846,16,Fri,5,129
Recreational,2020-04-17T10:00:00Z,67868,16,Fri,5,130
Recreational,2020-04-17T11:00:00Z,67569,16,Fri,5,131
Recreational,2020-04-17T12:00:00Z,67834,16,Fri,5,132
Recreational,2020-04-17T13:00:00Z,67243,16,Fri,5,133
Recreational,2020-04-17T14:00:00Z,67018,16,Fri,5,134
Recreational,2020-04-17T15:00:00Z,67218,16,Fri,5,135
Recreational,2020-04-17T16:00:00Z,67493,16,Fri,5,136
Recreational,2020-04-17T17:00:00Z,67197,16,Fri,5,137
Recreational,2020-04-17T18:00:00Z,66838,16,Fri,5,138
Recreational,2020-04-17T19:00:00Z,66505,16,Fri,5,139
Recreational,2020-04-17T20:00:00Z,66110,16,Fri,5,140
Recreational,2020-04-17T21:00:00Z,65874,16,Fri,5,141
Recreational,2020-04-17T22:00:00Z,65116,16,Fri,5,142
Recreational,2020-04-17T23:00:00Z,64777,16,Fri,5,143
Recreational,2020-04-18T00:00:00Z,65371,16,Sat,6,144
Recreational,2020-04-18T01:00:00Z,65234,16,Sat,6,145
Recreational,2020-04-18T02:00:00Z,65406,16,Sat,6,146
Recreational,2020-04-18T03:00:00Z,65588,16,Sat,6,147
Recreational,2020-04-18T04:00:00Z,65371,16,Sat,6,148
Recreational,2020-04-18T05:00:00Z,65613,16,Sat,6,149
Recreational,2020-04-18T06:00:00Z,65473,16,Sat,6,150
Recreational,2020-04-18T07:00:00Z,65691,16,Sat,6,151
Recreational,2020-04-18T08:00:00Z,66386,16,Sat,6,152
Recreational,2020-04-18T09:00:00Z,67285,16,Sat,6,153
Recreational,2020-04-18T10:00:00Z,67681,16,Sat,6,154
Recreational,2020-04-18T11:00:00Z,67898,16,Sat,6,155
Recreational,2020-04-18T12:00:00Z,67490,16,Sat,6,156
Recreational,2020-04-18T13:00:00Z,67424,16,Sat,6,157
Recreational,2020-04-18T14:00:00Z,67167,16,Sat,6,158
Recreational,2020-04-18T15:00:00Z,67367,16,Sat,6,159
Recreational,2020-04-18T16:00:00Z,67646,16,Sat,6,160
Recreational,2020-04-18T17:00:00Z,67535,16,Sat,6,161
Recreational,2020-04-18T18:00:00Z,67126,16,Sat,6,162
Recreational,2020-04-18T19:00:00Z,66805,16,Sat,6,163
Recreational,2020-04-18T20:00:00Z,66509,16,Sat,6,164
Recreational,2020-04-18T21:00:00Z,66124,16,Sat,6,165
Recreational,2020-04-18T22:00:00Z,65810,16,Sat,6,166
Recreational,2020-04-18T23:00:00Z,65474,16,Sat,6,167
Recreational,2020-04-19T00:00:00Z,66055,16,Sun,7,168
Recreational,2020-04-19T01:00:00Z,65936,16,Sun,7,169
Recreational,2020-04-19T02:00:00Z,65859,16,Sun,7,170
Recreational,2020-04-19T03:00:00Z,65863,16,Sun,7,171
Recreational,2020-04-19T04:00:00Z,65894,16,Sun,7,172
Recreational,2020-04-19T05:00:00Z,65987,16,Sun,7,173
Recreational,2020-04-19T06:00:00Z,66277,16,Sun,7,174
Recreational,2020-04-19T07:00:00Z,66219,16,Sun,7,175
Recreational,2020-04-19T08:00:00Z,66707,16,Sun,7,176
Recreational,2020-04-19T09:00:00Z,67732,16,Sun,7,177
Recreational,2020-04-19T10:00:00Z,68576,16,Sun,7,178
Recreational,2020-04-19T11:00:00Z,68129,16,Sun,7,179
Recreational,2020-04-19T12:00:00Z,67857,16,Sun,7,180
Recreational,2020-04-19T13:00:00Z,67968,16,Sun,7,181
Recreational,2020-04-19T14:00:00Z,67778,16,Sun,7,182
Recreational,2020-04-19T15:00:00Z,67395,16,Sun,7,183
Recreational,2020-04-19T16:00:00Z,67861,16,Sun,7,184
Recreational,2020-04-19T17:00:00Z,68023,16,Sun,7,185
Recreational,2020-04-19T18:00:00Z,67299,16,Sun,7,186
Recreational,2020-04-19T19:00:00Z,66764,16,Sun,7,187
Recreational,2020-04-19T20:00:00Z,66161,16,Sun,7,188
Recreational,2020-04-19T21:00:00Z,65741,16,Sun,7,189
Recreational,2020-04-19T22:00:00Z,65479,16,Sun,7,190
Recreational,2020-04-19T23:00:00Z,65198,16,Sun,7,191
Residential,2020-04-06T01:00:00Z,2019073,15,Mon,1,25
Residential,2020-04-06T02:00:00Z,2019785,15,Mon,1,26
Residential,2020-04-06T03:00:00Z,2018625,15,Mon,1,27
Residential,2020-04-06T04:00:00Z,2017163,15,Mon,1,28
Residential,2020-04-06T05:00:00Z,2012471,15,Mon,1,29
Residential,2020-04-06T06:00:00Z,1999995,15,Mon,1,30
Residential,2020-04-06T07:00:00Z,1976908,15,Mon,1,31
Residential,2020-04-06T08:00:00Z,1949639,15,Mon,1,32
Residential,2020-04-06T09:00:00Z,1933119,15,Mon,1,33
Residential,2020-04-06T10:00:00Z,1926662,15,Mon,1,34
Residential,2020-04-06T11:00:00Z,1923691,15,Mon,1,35
Residential,2020-04-06T12:00:00Z,1920182,15,Mon,1,36
Residential,2020-04-06T13:00:00Z,1918941,15,Mon,1,37
Residential,2020-04-06T14:00:00Z,1921114,15,Mon,1,38
Residential,2020-04-06T15:00:00Z,1927448,15,Mon,1,39
Residential,2020-04-06T16:00:00Z,1939544,15,Mon,1,40
Residential,2020-04-06T17:00:00Z,1958431,15,Mon,1,41
Residential,2020-04-06T18:00:00Z,1974854,15,Mon,1,42
Residential,2020-04-06T19:00:00Z,1986419,15,Mon,1,43
Residential,2020-04-06T20:00:00Z,1994172,15,Mon,1,44
Residential,2020-04-06T21:00:00Z,1998148,15,Mon,1,45
Residential,2020-04-06T22:00:00Z,1999370,15,Mon,1,46
Residential,2020-04-06T23:00:00Z,2000140,15,Mon,1,47
Residential,2020-04-07T00:00:00Z,2013479,15,Tue,2,48
Residential,2020-04-07T01:00:00Z,2013210,15,Tue,2,49
Residential,2020-04-07T02:00:00Z,2013867,15,Tue,2,50
Residential,2020-04-07T03:00:00Z,2013291,15,Tue,2,51
Residential,2020-04-07T04:00:00Z,2011544,15,Tue,2,52
Residential,2020-04-07T05:00:00Z,2007677,15,Tue,2,53
Residential,2020-04-07T06:00:00Z,1995726,15,Tue,2,54
Residential,2020-04-07T07:00:00Z,1973547,15,Tue,2,55
Residential,2020-04-07T08:00:00Z,1944765,15,Tue,2,56
Residential,2020-04-07T09:00:00Z,1929971,15,Tue,2,57
Residential,2020-04-07T10:00:00Z,1922441,15,Tue,2,58
Residential,2020-04-07T11:00:00Z,1915392,15,Tue,2,59
Residential,2020-04-07T12:00:00Z,1912890,15,Tue,2,60
Residential,2020-04-07T13:00:00Z,1914376,15,Tue,2,61
Residential,2020-04-07T14:00:00Z,1916760,15,Tue,2,62
Residential,2020-04-07T15:00:00Z,1921310,15,Tue,2,63
Residential,2020-04-07T16:00:00Z,1934396,15,Tue,2,64
Residential,2020-04-07T17:00:00Z,1954865,15,Tue,2,65
Residential,2020-04-07T18:00:00Z,1971723,15,Tue,2,66
Residential,2020-04-07T19:00:00Z,1981068,15,Tue,2,67
Residential,2020-04-07T20:00:00Z,1988582,15,Tue,2,68
