sa2_type,timestamp,pop,week,day,day_num,hour
Residential,2020-04-07T21:00:00Z,1991669,15,Tue,2,69
Residential,2020-04-07T22:00:00Z,1994663,15,Tue,2,70
Residential,2020-04-07T23:00:00Z,1995958,15,Tue,2,71
Residential,2020-04-08T00:00:00Z,2013526,15,Wed,3,72
Residential,2020-04-08T01:00:00Z,2012278,15,Wed,3,73
Residential,2020-04-08T02:00:00Z,2011952,15,Wed,3,74
Residential,2020-04-08T03:00:00Z,2012479,15,Wed,3,75
Residential,2020-04-08T04:00:00Z,2009747,15,Wed,3,76
Residential,2020-04-08T05:00:00Z,2005440,15,Wed,3,77
Residential,2020-04-08T06:00:00Z,1994717,15,Wed,3,78
Residential,2020-04-08T07:00:00Z,1972068,15,Wed,3,79
Residential,2020-04-08T08:00:00Z,1942932,15,Wed,3,80
Residential,2020-04-08T09:00:00Z,1924942,15,Wed,3,81
Residential,2020-04-08T10:00:00Z,1915392,15,Wed,3,82
Residential,2020-04-08T11:00:00Z,1911343,15,Wed,3,83
Residential,2020-04-08T12:00:00Z,1909021,15,Wed,3,84
Residential,2020-04-08T13:00:00Z,1908124,15,Wed,3,85
Residential,2020-04-08T14:00:00Z,1909376,15,Wed,3,86
Residential,2020-04-08T15:00:00Z,1916545,15,Wed,3,87
Residential,2020-04-08T16:00:00Z,1929004,15,Wed,3,88
Residential,2020-04-08T17:00:00Z,1947858,15,Wed,3,89
Residential,2020-04-08T18:00:00Z,1963448,15,Wed,3,90
Residential,2020-04-08T19:00:00Z,1974892,15,Wed,3,91
Residential,2020-04-08T20:00:00Z,1984070,15,Wed,3,92
Residential,2020-04-08T21:00:00Z,1990742,15,Wed,3,93
Residential,2020-04-08T22:00:00Z,1993654,15,Wed,3,94
Residential,2020-04-08T23:00:00Z,1995766,15,Wed,3,95
Residential,2020-04-09T00:00:00Z,2014235,15,Thu,4,96
Residential,2020-04-09T01:00:00Z,2014174,15,Thu,4,97
Residential,2020-04-09T02:00:00Z,2014518,15,Thu,4,98
Residential,2020-04-09T03:00:00Z,2014393,15,Thu,4,99
Residential,2020-04-09T04:00:00Z,2012955,15,Thu,4,100
Residential,2020-04-09T05:00:00Z,2007388,15,Thu,4,101
Residential,2020-04-09T06:00:00Z,1994917,15,Thu,4,102
Residential,2020-04-09T07:00:00Z,1973215,15,Thu,4,103
Residential,2020-04-09T08:00:00Z,1942460,15,Thu,4,104
Residential,2020-04-09T09:00:00Z,1925489,15,Thu,4,105
Residential,2020-04-09T10:00:00Z,1917852,15,Thu,4,106
Residential,2020-04-09T11:00:00Z,1913022,15,Thu,4,107
Residential,2020-04-09T12:00:00Z,1910143,15,Thu,4,108
Residential,2020-04-09T13:00:00Z,1909039,15,Thu,4,109
Residential,2020-04-09T14:00:00Z,1911322,15,Thu,4,110
Residential,2020-04-09T15:00:00Z,1917814,15,Thu,4,111
Residential,2020-04-09T16:00:00Z,1930885,15,Thu,4,112
Residential,2020-04-09T17:00:00Z,1948271,15,Thu,4,113
Residential,2020-04-09T18:00:00Z,1964564,15,Thu,4,114
Residential,2020-04-09T19:00:00Z,1978465,15,Thu,4,115
Residential,2020-04-09T20:00:00Z,1987941,15,Thu,4,116
Residential,2020-04-09T21:00:00Z,1992521,15,Thu,4,117
Residential,2020-04-09T22:00:00Z,1995975,15,Thu,4,118
Residential,2020-04-09T23:00:00Z,1998458,15,Thu,4,119
Residential,2020-04-10T00:00:00Z,2024966,15,Fri,5,120
Residential,2020-04-10T01:00:00Z,2023913,15,Fri,5,121
Residential,2020-04-10T02:00:00Z,2024993,15,Fri,5,122
Residential,2020-04-10T03:00:00Z,2024356,15,Fri,5,123
Residential,2020-04-10T04:00:00Z,2023537,15,Fri,5,124
Residential,2020-04-10T05:00:00Z,2021866,15,Fri,5,125
Residential,2020-04-10T06:00:00Z,2019720,15,Fri,5,126
Residential,2020-04-10T07:00:00Z,2014257,15,Fri,5,127
Residential,2020-04-10T08:00:00Z,2009013,15,Fri,5,128
Residential,2020-04-10T09:00:00Z,2006627,15,Fri,5,129
Residential,2020-04-10T10:00:00Z,2004894,15,Fri,5,130
Residential,2020-04-10T11:00:00Z,2004454,15,Fri,5,131
Residential,2020-04-10T12:00:00Z,2004013,15,Fri,5,132
Residential,2020-04-10T13:00:00Z,2004157,15,Fri,5,133
Residential,2020-04-10T14:00:00Z,2003384,15,Fri,5,134
Residential,2020-04-10T15:00:00Z,2002513,15,Fri,5,135
Residential,2020-04-10T16:00:00Z,2008243,15,Fri,5,136
Residential,2020-04-10T17:00:00Z,2009450,15,Fri,5,137
Residential,2020-04-10T18:00:00Z,2011676,15,Fri,5,138
Residential,2020-04-10T19:00:00Z,2014547,15,Fri,5,139
Residential,2020-04-10T20:00:00Z,2015331,15,Fri,5,140
Residential,2020-04-10T21:00:00Z,2015683,15,Fri,5,141
Residential,2020-04-10T22:00:00Z,2016619,15,Fri,5,142
Residential,2020-04-10T23:00:00Z,2015941,15,Fri,5,143
Residential,2020-04-11T00:00:00Z,2022731,15,Sat,6,144
Residential,2020-04-11T01:00:00Z,2022990,15,Sat,6,145
Residential,2020-04-11T02:00:00Z,2022579,15,Sat,6,146
Residential,2020-04-11T03:00:00Z,2022386,15,Sat,6,147
Residential,2020-04-11T04:00:00Z,2021131,15,Sat,6,148
Residential,2020-04-11T05:00:00Z,2018694,15,Sat,6,149
Residential,2020-04-11T06:00:00Z,2013502,15,Sat,6,150
Residential,2020-04-11T07:00:00Z,2004451,15,Sat,6,151
Residential,2020-04-11T08:00:00Z,1993351,15,Sat,6,152
Residential,2020-04-11T09:00:00Z,1982346,15,Sat,6,153
Residential,2020-04-11T10:00:00Z,1975984,15,Sat,6,154
Residential,2020-04-11T11:00:00Z,1971293,15,Sat,6,155
Residential,2020-04-11T12:00:00Z,1970735,15,Sat,6,156
Residential,2020-04-11T13:00:00Z,1973002,15,Sat,6,157
Residential,2020-04-11T14:00:00Z,1972610,15,Sat,6,158
Residential,2020-04-11T15:00:00Z,1974142,15,Sat,6,159
Residential,2020-04-11T16:00:00Z,1977239,15,Sat,6,160
Residential,2020-04-11T17:00:00Z,1984217,15,Sat,6,161
Residential,2020-04-11T18:00:00Z,1991357,15,Sat,6,162
Residential,2020-04-11T19:00:00Z,1997670,15,Sat,6,163
Residential,2020-04-11T20:00:00Z,2002588,15,Sat,6,164
Residential,2020-04-11T21:00:00Z,2006214,15,Sat,6,165
Residential,2020-04-11T22:00:00Z,2009623,15,Sat,6,166
Residential,2020-04-11T23:00:00Z,2010526,15,Sat,6,167
Residential,2020-04-12T00:00:00Z,2020809,15,Sun,7,168
Residential,2020-04-12T01:00:00Z,2022945,15,Sun,7,169
Residential,2020-04-12T02:00:00Z,2022844,15,Sun,7,170
Residential,2020-04-12T03:00:00Z,2021749,15,Sun,7,171
Residential,2020-04-12T04:00:00Z,2022016,15,Sun,7,172
Residential,2020-04-12T05:00:00Z,2021214,15,Sun,7,173
Residential,2020-04-12T06:00:00Z,2018444,15,Sun,7,174
Residential,2020-04-12T07:00:00Z,2012022,15,Sun,7,175
Residential,2020-04-12T08:00:00Z,2006590,15,Sun,7,176
Residential,2020-04-12T09:00:00Z,2002053,15,Sun,7,177
Residential,2020-04-12T10:00:00Z,1999574,15,Sun,7,178
Residential,2020-04-12T11:00:00Z,1997368,15,Sun,7,179
Residential,2020-04-12T12:00:00Z,1995382,15,Sun,7,180
Residential,2020-04-12T13:00:00Z,1994823,15,Sun,7,181
Residential,2020-04-12T14:00:00Z,1994501,15,Sun,7,182
Residential,2020-04-12T15:00:00Z,1995940,15,Sun,7,183
Residential,2020-04-12T16:00:00Z,1997414,15,Sun,7,184
Residential,2020-04-12T17:00:00Z,1999809,15,Sun,7,185
Residential,2020-04-12T18:00:00Z,2005150,15,Sun,7,186
Residential,2020-04-12T19:00:00Z,2008704,15,Sun,7,187
Residential,2020-04-12T20:00:00Z,2012618,15,Sun,7,188
Residential,2020-04-12T21:00:00Z,2015225,15,Sun,7,189
Residential,2020-04-12T22:00:00Z,2013168,15,Sun,7,190
Residential,2020-04-12T23:00:00Z,2014550,15,Sun,7,191
Residential,2020-04-13T00:00:00Z,2022327,16,Mon,1,24
Residential,2020-04-13T01:00:00Z,2023979,16,Mon,1,25
Residential,2020-04-13T02:00:00Z,2022583,16,Mon,1,26
Residential,2020-04-13T03:00:00Z,2022302,16,Mon,1,27
Residential,2020-04-13T04:00:00Z,2021425,16,Mon,1,28
Residential,2020-04-13T05:00:00Z,2020035,16,Mon,1,29
Residential,2020-04-13T06:00:00Z,2016174,16,Mon,1,30
Residential,2020-04-13T07:00:00Z,2010150,16,Mon,1,31
Residential,2020-04-13T08:00:00Z,2003942,16,Mon,1,32
Residential,2020-04-13T09:00:00Z,1996750,16,Mon,1,33
Residential,2020-04-13T10:00:00Z,1990252,16,Mon,1,34
Residential,2020-04-13T11:00:00Z,1989171,16,Mon,1,35
Residential,2020-04-13T12:00:00Z,1986693,16,Mon,1,36
Residential,2020-04-13T13:00:00Z,1984224,16,Mon,1,37
Residential,2020-04-13T14:00:00Z,1983614,16,Mon,1,38
Residential,2020-04-13T15:00:00Z,1983315,16,Mon,1,39
Residential,2020-04-13T16:00:00Z,1989780,16,Mon,1,40
Residential,2020-04-13T17:00:00Z,1995016,16,Mon,1,41
Residential,2020-04-13T18:00:00Z,1999049,16,Mon,1,42
Residential,2020-04-13T19:00:00Z,2002906,16,Mon,1,43
Residential,2020-04-13T20:00:00Z,2008112,16,Mon,1,44
Residential,2020-04-13T21:00:00Z,2008256,16,Mon,1,45
Residential,2020-04-13T22:00:00Z,2009291,16,Mon,1,46
Residential,2020-04-13T23:00:00Z,2009917,16,Mon,1,47
Residential,2020-04-14T00:00:00Z,2012371,16,Tue,2,48
Residential,2020-04-14T01:00:00Z,2012878,16,Tue,2,49
Residential,2020-04-14T02:00:00Z,2013788,16,Tue,2,50
Residential,2020-04-14T03:00:00Z,2012239,16,Tue,2,51
Residential,2020-04-14T04:00:00Z,2011223,16,Tue,2,52
Residential,2020-04-14T05:00:00Z,2007113,16,Tue,2,53
Residential,2020-04-14T06:00:00Z,1996393,16,Tue,2,54
Residential,2020-04-14T07:00:00Z,1972976,16,Tue,2,55
Residential,2020-04-14T08:00:00Z,1946212,16,Tue,2,56
Residential,2020-04-14T09:00:00Z,1928878,16,Tue,2,57
Residential,2020-04-14T10:00:00Z,1920915,16,Tue,2,58
Residential,2020-04-14T11:00:00Z,1916756,16,Tue,2,59
Residential,2020-04-14T12:00:00Z,1914506,16,Tue,2,60
Residential,2020-04-14T13:00:00Z,1913244,16,Tue,2,61
Residential,2020-04-14T14:00:00Z,1913506,16,Tue,2,62
Residential,2020-04-14T15:00:00Z,1920088,16,Tue,2,63
Residential,2020-04-14T16:00:00Z,1933254,16,Tue,2,64
Residential,2020-04-14T17:00:00Z,1950705,16,Tue,2,65
Residential,2020-04-14T18:00:00Z,1968890,16,Tue,2,66
Residential,2020-04-14T19:00:00Z,1980803,16,Tue,2,67
Residential,2020-04-14T20:00:00Z,1988739,16,Tue,2,68
Residential,2020-04-14T21:00:00Z,1993122,16,Tue,2,69
Residential,2020-04-14T22:00:00Z,1995538,16,Tue,2,70
Residential,2020-04-14T23:00:00Z,1996853,16,Tue,2,71
Residential,2020-04-15T00:00:00Z,2009981,16,Wed,3,72
Residential,2020-04-15T01:00:00Z,2010579,16,Wed,3,73
Residential,2020-04-15T02:00:00Z,2011139,16,Wed,3,74
Residential,2020-04-15T03:00:00Z,2010461,16,Wed,3,75
Residential,2020-04-15T04:00:00Z,2008019,16,Wed,3,76
Residential,2020-04-15T05:00:00Z,2003066,16,Wed,3,77
Residential,2020-04-15T06:00:00Z,1991196,16,Wed,3,78
Residential,2020-04-15T07:00:00Z,1971464,16,Wed,3,79
Residential,2020-04-15T08:00:00Z,1944881,16,Wed,3,80
Residential,2020-04-15T09:00:00Z,1927182,16,Wed,3,81
Residential,2020-04-15T10:00:00Z,1919541,16,Wed,3,82
Residential,2020-04-15T11:00:00Z,1912796,16,Wed,3,83
Residential,2020-04-15T12:00:00Z,1910029,16,Wed,3,84
Residential,2020-04-15T13:00:00Z,1909058,16,Wed,3,85
Residential,2020-04-15T14:00:00Z,1908906,16,Wed,3,86
Residential,2020-04-15T15:00:00Z,1915974,16,Wed,3,87
Residential,2020-04-15T16:00:00Z,1928818,16,Wed,3,88
Residential,2020-04-15T17:00:00Z,1946033,16,Wed,3,89
Residential,2020-04-15T18:00:00Z,1963763,16,Wed,3,90
Residential,2020-04-15T19:00:00Z,1977116,16,Wed,3,91
Residential,2020-04-15T20:00:00Z,1987077,16,Wed,3,92
Residential,2020-04-15T21:00:00Z,1991637,16,Wed,3,93
Residential,2020-04-15T22:00:00Z,1992618,16,Wed,3,94
Residential,2020-04-15T23:00:00Z,1993801,16,Wed,3,95
Residential,2020-04-16T00:00:00Z,2010226,16,Thu,4,96
Residential,2020-04-16T01:00:00Z,2012554,16,Thu,4,97
Residential,2020-04-16T02:00:00Z,2011896,16,Thu,4,98
Residential,2020-04-16T03:00:00Z,2011134,16,Thu,4,99
Residential,2020-04-16T04:00:00Z,2009732,16,Thu,4,100
Residential,2020-04-16T05:00:00Z,2003661,16,Thu,4,101
Residential,2020-04-16T06:00:00Z,1992017,16,Thu,4,102
Residential,2020-04-16T07:00:00Z,1969544,16,Thu,4,103
Residential,2020-04-16T08:00:00Z,1942303,16,Thu,4,104
Residential,2020-04-16T09:00:00Z,1926943,16,Thu,4,105
Residential,2020-04-16T10:00:00Z,1919555,16,Thu,4,106
Residential,2020-04-16T11:00:00Z,1914608,16,Thu,4,107
Residential,2020-04-16T12:00:00Z,1909893,16,Thu,4,108
Residential,2020-04-16T13:00:00Z,1909698,16,Thu,4,109
Residential,2020-04-16T14:00:00Z,1911023,16,Thu,4,110
Residential,2020-04-16T15:00:00Z,1916592,16,Thu,4,111
Residential,2020-04-16T16:00:00Z,1929192,16,Thu,4,112
Residential,2020-04-16T17:00:00Z,1945509,16,Thu,4,113
Residential,2020-04-16T18:00:00Z,1962083,16,Thu,4,114
Residential,2020-04-16T19:00:00Z,1975133,16,Thu,4,115
Residential,2020-04-16T20:00:00Z,1982938,16,Thu,4,116
Residential,2020-04-16T21:00:00Z,1989014,16,Thu,4,117
Residential,2020-04-16T22:00:00Z,1989234,16,Thu,4,118
Residential,2020-04-16T23:00:00Z,1991654,16,Thu,4,119
Residential,2020-04-17T00:00:00Z,2007007,16,Fri,5,120
Residential,2020-04-17T01:00:00Z,2008351,16,Fri,5,121
Residential,2020-04-17T02:00:00Z,2008891,16,Fri,5,122
Residential,2020-04-17T03:00:00Z,2007999,16,Fri,5,123
Residential,2020-04-17T04:00:00Z,2004899,16,Fri,5,124
Residential,2020-04-17T05:00:00Z,2000274,16,Fri,5,125
Residential,2020-04-17T06:00:00Z,1989283,16,Fri,5,126
Residential,2020-04-17T07:00:00Z,1969196,16,Fri,5,127
Residential,2020-04-17T08:00:00Z,1944240,16,Fri,5,128
Residential,2020-04-17T09:00:00Z,1930186,16,Fri,5,129
Residential,2020-04-17T10:00:00Z,1920304,16,Fri,5,130
Residential,2020-04-17T11:00:00Z,1916771,16,Fri,5,131
Residential,2020-04-17T12:00:00Z,1913487,16,Fri,5,132
Residential,2020-04-17T13:00:00Z,1912777,16,Fri,5,133
Residential,2020-04-17T14:00:00Z,1914486,16,Fri,5,134
Residential,2020-04-17T15:00:00Z,1919967,16,Fri,5,135
Residential,2020-04-17T16:00:00Z,1933012,16,Fri,5,136
Residential,2020-04-17T17:00:00Z,1949846,16,Fri,5,137
Residential,2020-04-17T18:00:00Z,1966258,16,Fri,5,138
Residential,2020-04-17T19:00:00Z,1978157,16,Fri,5,139
Residential,2020-04-17T20:00:00Z,1986300,16,Fri,5,140
Residential,2020-04-17T21:00:00Z,1990502,16,Fri,5,141
Residential,2020-04-17T22:00:00Z,1992990,16,Fri,5,142
Residential,2020-04-17T23:00:00Z,1995514,16,Fri,5,143
Residential,2020-04-18T00:00:00Z,2013245,16,Sat,6,144
Residential,2020-04-18T01:00:00Z,2014265,16,Sat,6,145
Residential,2020-04-18T02:00:00Z,2014021,16,Sat,6,146
Residential,2020-04-18T03:00:00Z,2013725,16,Sat,6,147
Residential,2020-04-18T04:00:00Z,2014059,16,Sat,6,148
Residential,2020-04-18T05:00:00Z,2012262,16,Sat,6,149
Residential,2020-04-18T06:00:00Z,2007296,16,Sat,6,150
Residential,2020-04-18T07:00:00Z,1997464,16,Sat,6,151
Residential,2020-04-18T08:00:00Z,1991050,16,Sat,6,152
Residential,2020-04-18T09:00:00Z,1984597,16,Sat,6,153
Residential,2020-04-18T10:00:00Z,1981693,16,Sat,6,154
Residential,2020-04-18T11:00:00Z,1978264,16,Sat,6,155
Residential,2020-04-18T12:00:00Z,1974143,16,Sat,6,156
Residential,2020-04-18T13:00:00Z,1974706,16,Sat,6,157
Residential,2020-04-18T14:00:00Z,1974246,16,Sat,6,158
Residential,2020-04-18T15:00:00Z,1975045,16,Sat,6,159
Residential,2020-04-18T16:00:00Z,1979000,16,Sat,6,160
Residential,2020-04-18T17:00:00Z,1984159,16,Sat,6,161
Residential,2020-04-18T18:00:00Z,1990647,16,Sat,6,162
Residential,2020-04-18T19:00:00Z,1995970,16,Sat,6,163
Residential,2020-04-18T20:00:00Z,2002761,16,Sat,6,164
Residential,2020-04-18T21:00:00Z,2005513,16,Sat,6,165
Residential,2020-04-18T22:00:00Z,2005699,16,Sat,6,166
Residential,2020-04-18T23:00:00Z,2006443,16,Sat,6,167
Residential,2020-04-19T00:00:00Z,2017963,16,Sun,7,168
Residential,2020-04-19T01:00:00Z,2018576,16,Sun,7,169
Residential,2020-04-19T02:00:00Z,2018230,16,Sun,7,170
Residential,2020-04-19T03:00:00Z,2017649,16,Sun,7,171
Residential,2020-04-19T04:00:00Z,2016755,16,Sun,7,172
Residential,2020-04-19T05:00:00Z,2015048,16,Sun,7,173
Residential,2020-04-19T06:00:00Z,2012027,16,Sun,7,174
Residential,2020-04-19T07:00:00Z,2005417,16,Sun,7,175
Residential,2020-04-19T08:00:00Z,1999225,16,Sun,7,176
Residential,2020-04-19T09:00:00Z,1993504,16,Sun,7,177
Residential,2020-04-19T10:00:00Z,1990672,16,Sun,7,178
Residential,2020-04-19T11:00:00Z,1987420,16,Sun,7,179
Residential,2020-04-19T12:00:00Z,1985277,16,Sun,7,180
Residential,2020-04-19T13:00:00Z,1983925,16,Sun,7,181
Residential,2020-04-19T14:00:00Z,1983115,16,Sun,7,182
Residential,2020-04-19T15:00:00Z,1983589,16,Sun,7,183
Residential,2020-04-19T16:00:00Z,1986118,16,Sun,7,184
Residential,2020-04-19T17:00:00Z,1990822,16,Sun,7,185
Residential,2020-04-19T18:00:00Z,1995995,16,Sun,7,186
Residential,2020-04-19T19:00:00Z,2001208,16,Sun,7,187
Residential,2020-04-19T20:00:00Z,2004334,16,Sun,7,188
Residential,2020-04-19T21:00:00Z,2007664,16,Sun,7,189
Residential,2020-04-19T22:00:00Z,2007342,16,Sun,7,190
Residential,2020-04-19T23:00:00Z,2008209,16,Sun,7,191
Retail,2020-04-06T01:00:00Z,23613,15,Mon,1,25
Retail,2020-04-06T02:00:00Z,23449,15,Mon,1,26
Retail,2020-04-06T03:00:00Z,23530,15,Mon,1,27
Retail,2020-04-06T04:00:00Z,23657,15,Mon,1,28
Retail,2020-04-06T05:00:00Z,23838,15,Mon,1,29
Retail,2020-04-06T06:00:00Z,24303,15,Mon,1,30
Retail,2020-04-06T07:00:00Z,24785,15,Mon,1,31
Retail,2020-04-06T08:00:00Z,26275,15,Mon,1,32
Retail,2020-04-06T09:00:00Z,27928,15,Mon,1,33
Retail,2020-04-06T10:00:00Z,28541,15,Mon,1,34
Retail,2020-04-06T11:00:00Z,29131,15,Mon,1,35
Retail,2020-04-06T12:00:00Z,29296,15,Mon,1,36
Retail,2020-04-06T13:00:00Z,29362,15,Mon,1,37
Retail,2020-04-06T14:00:00Z,29680,15,Mon,1,38
Retail,2020-04-06T15:00:00Z,29509,15,Mon,1,39
Retail,2020-04-06T16:00:00Z,28545,15,Mon,1,40
Retail,2020-04-06T17:00:00Z,28151,15,Mon,1,41
Retail,2020-04-06T18:00:00Z,27413,15,Mon,1,42
Retail,2020-04-06T19:00:00Z,26867,15,Mon,1,43
Retail,2020-04-06T20:00:00Z,26189,15,Mon,1,44
Retail,2020-04-06T21:00:00Z,25641,15,Mon,1,45
Retail,2020-04-06T22:00:00Z,25340,15,Mon,1,46
Retail,2020-04-06T23:00:00Z,25191,15,Mon,1,47
Retail,2020-04-07T00:00:00Z,23856,15,Tue,2,48
Retail,2020-04-07T01:00:00Z,23914,15,Tue,2,49
Retail,2020-04-07T02:00:00Z,23951,15,Tue,2,50
Retail,2020-04-07T03:00:00Z,23941,15,Tue,2,51
Retail,2020-04-07T04:00:00Z,23841,15,Tue,2,52
Retail,2020-04-07T05:00:00Z,24220,15,Tue,2,53
Retail,2020-04-07T06:00:00Z,24701,15,Tue,2,54
Retail,2020-04-07T07:00:00Z,25267,15,Tue,2,55
Retail,2020-04-07T08:00:00Z,26841,15,Tue,2,56
Retail,2020-04-07T09:00:00Z,28013,15,Tue,2,57
Retail,2020-04-07T10:00:00Z,28973,15,Tue,2,58
Retail,2020-04-07T11:00:00Z,29536,15,Tue,2,59
Retail,2020-04-07T12:00:00Z,29881,15,Tue,2,60
Retail,2020-04-07T13:00:00Z,29912,15,Tue,2,61
Retail,2020-04-07T14:00:00Z,29760,15,Tue,2,62
Retail,2020-04-07T15:00:00Z,30099,15,Tue,2,63
Retail,2020-04-07T16:00:00Z,29370,15,Tue,2,64
Retail,2020-04-07T17:00:00Z,28811,15,Tue,2,65
Retail,2020-04-07T18:00:00Z,28050,15,Tue,2,66
Retail,2020-04-07T19:00:00Z,27750,15,Tue,2,67
Retail,2020-04-07T20:00:00Z,26710,15,Tue,2,68
Retail,2020-04-07T21:00:00Z,26108,15,Tue,2,69
Retail,2020-04-07T22:00:00Z,25488,15,Tue,2,70
Retail,2020-04-07T23:00:00Z,25252,15,Tue,2,71
Retail,2020-04-08T00:00:00Z,23886,15,Wed,3,72
Retail,2020-04-08T01:00:00Z,23872,15,Wed,3,73
Retail,2020-04-08T02:00:00Z,24031,15,Wed,3,74
Retail,2020-04-08T03:00:00Z,23977,15,Wed,3,75
Retail,2020-04-08T04:00:00Z,23970,15,Wed,3,76
Retail,2020-04-08T05:00:00Z,24133,15,Wed,3,77
Retail,2020-04-08T06:00:00Z,24695,15,Wed,3,78
Retail,2020-04-08T07:00:00Z,25541,15,Wed,3,79
Retail,2020-04-08T08:00:00Z,26835,15,Wed,3,80
Retail,2020-04-08T09:00:00Z,28501,15,Wed,3,81
Retail,2020-04-08T10:00:00Z,29879,15,Wed,3,82
Retail,2020-04-08T11:00:00Z,30429,15,Wed,3,83
Retail,2020-04-08T12:00:00Z,30825,15,Wed,3,84
Retail,2020-04-08T13:00:00Z,30602,15,Wed,3,85
Retail,2020-04-08T14:00:00Z,30429,15,Wed,3,86
Retail,2020-04-08T15:00:00Z,30042,15,Wed,3,87
Retail,2020-04-08T16:00:00Z,29853,15,Wed,3,88
Retail,2020-04-08T17:00:00Z,29645,15,Wed,3,89
Retail,2020-04-08T18:00:00Z,29248,15,Wed,3,90
Retail,2020-04-08T19:00:00Z,28878,15,Wed,3,91
Retail,2020-04-08T20:00:00Z,27811,15,Wed,3,92
Retail,2020-04-08T21:00:00Z,27116,15,Wed,3,93
Retail,2020-04-08T22:00:00Z,26051,15,Wed,3,94
Retail,2020-04-08T23:00:00Z,25753,15,Wed,3,95
Retail,2020-04-09T00:00:00Z,24014,15,Thu,4,96
Retail,2020-04-09T01:00:00Z,23753,15,Thu,4,97
Retail,2020-04-09T02:00:00Z,23770,15,Thu,4,98
Retail,2020-04-09T03:00:00Z,23761,15,Thu,4,99
Retail,2020-04-09T04:00:00Z,23917,15,Thu,4,100
Retail,2020-04-09T05:00:00Z,24173,15,Thu,4,101
Retail,2020-04-09T06:00:00Z,24643,15,Thu,4,102
Retail,2020-04-09T07:00:00Z,25586,15,Thu,4,103
Retail,2020-04-09T08:00:00Z,27373,15,Thu,4,104
Retail,2020-04-09T09:00:00Z,29108,15,Thu,4,105
Retail,2020-04-09T10:00:00Z,29813,15,Thu,4,106
Retail,2020-04-09T11:00:00Z,30299,15,Thu,4,107
Retail,2020-04-09T12:00:00Z,31175,15,Thu,4,108
Retail,2020-04-09T13:00:00Z,31010,15,Thu,4,109
Retail,2020-04-09T14:00:00Z,30952,15,Thu,4,110
Retail,2020-04-09T15:00:00Z,30614,15,Thu,4,111
Retail,2020-04-09T16:00:00Z,30562,15,Thu,4,112
Retail,2020-04-09T17:00:00Z,29908,15,Thu,4,113
Retail,2020-04-09T18:00:00Z,29219,15,Thu,4,114
Retail,2020-04-09T19:00:00Z,28697,15,Thu,4,115
Retail,2020-04-09T20:00:00Z,27650,15,Thu,4,116
Retail,2020-04-09T21:00:00Z,27020,15,Thu,4,117
Retail,2020-04-09T22:00:00Z,26321,15,Thu,4,118
Retail,2020-04-09T23:00:00Z,25683,15,Thu,4,119
