sa2_type,timestamp,pop,week,day,day_num,hour
Retail,2020-04-10T00:00:00Z,22963,15,Fri,5,120
Retail,2020-04-10T01:00:00Z,23026,15,Fri,5,121
Retail,2020-04-10T02:00:00Z,22931,15,Fri,5,122
Retail,2020-04-10T03:00:00Z,23030,15,Fri,5,123
Retail,2020-04-10T04:00:00Z,23115,15,Fri,5,124
Retail,2020-04-10T05:00:00Z,23173,15,Fri,5,125
Retail,2020-04-10T06:00:00Z,23199,15,Fri,5,126
Retail,2020-04-10T07:00:00Z,23112,15,Fri,5,127
Retail,2020-04-10T08:00:00Z,23400,15,Fri,5,128
Retail,2020-04-10T09:00:00Z,23650,15,Fri,5,129
Retail,2020-04-10T10:00:00Z,23532,15,Fri,5,130
Retail,2020-04-10T11:00:00Z,23841,15,Fri,5,131
Retail,2020-04-10T12:00:00Z,24325,15,Fri,5,132
Retail,2020-04-10T13:00:00Z,24255,15,Fri,5,133
Retail,2020-04-10T14:00:00Z,24293,15,Fri,5,134
Retail,2020-04-10T15:00:00Z,24046,15,Fri,5,135
Retail,2020-04-10T16:00:00Z,23980,15,Fri,5,136
Retail,2020-04-10T17:00:00Z,23571,15,Fri,5,137
Retail,2020-04-10T18:00:00Z,23415,15,Fri,5,138
Retail,2020-04-10T19:00:00Z,23385,15,Fri,5,139
Retail,2020-04-10T20:00:00Z,23320,15,Fri,5,140
Retail,2020-04-10T21:00:00Z,23507,15,Fri,5,141
Retail,2020-04-10T22:00:00Z,23159,15,Fri,5,142
Retail,2020-04-10T23:00:00Z,23091,15,Fri,5,143
Retail,2020-04-11T00:00:00Z,23160,15,Sat,6,144
Retail,2020-04-11T01:00:00Z,23156,15,Sat,6,145
Retail,2020-04-11T02:00:00Z,23176,15,Sat,6,146
Retail,2020-04-11T03:00:00Z,23255,15,Sat,6,147
Retail,2020-04-11T04:00:00Z,23494,15,Sat,6,148
Retail,2020-04-11T05:00:00Z,23715,15,Sat,6,149
Retail,2020-04-11T06:00:00Z,23881,15,Sat,6,150
Retail,2020-04-11T07:00:00Z,24523,15,Sat,6,151
Retail,2020-04-11T08:00:00Z,26128,15,Sat,6,152
Retail,2020-04-11T09:00:00Z,27796,15,Sat,6,153
Retail,2020-04-11T10:00:00Z,28639,15,Sat,6,154
Retail,2020-04-11T11:00:00Z,29590,15,Sat,6,155
Retail,2020-04-11T12:00:00Z,30211,15,Sat,6,156
Retail,2020-04-11T13:00:00Z,30024,15,Sat,6,157
Retail,2020-04-11T14:00:00Z,30194,15,Sat,6,158
Retail,2020-04-11T15:00:00Z,30236,15,Sat,6,159
Retail,2020-04-11T16:00:00Z,29884,15,Sat,6,160
Retail,2020-04-11T17:00:00Z,29023,15,Sat,6,161
Retail,2020-04-11T18:00:00Z,28183,15,Sat,6,162
Retail,2020-04-11T19:00:00Z,27557,15,Sat,6,163
Retail,2020-04-11T20:00:00Z,26530,15,Sat,6,164
Retail,2020-04-11T21:00:00Z,25892,15,Sat,6,165
Retail,2020-04-11T22:00:00Z,25411,15,Sat,6,166
Retail,2020-04-11T23:00:00Z,25254,15,Sat,6,167
Retail,2020-04-12T00:00:00Z,23180,15,Sun,7,168
Retail,2020-04-12T01:00:00Z,23310,15,Sun,7,169
Retail,2020-04-12T02:00:00Z,23414,15,Sun,7,170
Retail,2020-04-12T03:00:00Z,23445,15,Sun,7,171
Retail,2020-04-12T04:00:00Z,23068,15,Sun,7,172
Retail,2020-04-12T05:00:00Z,23232,15,Sun,7,173
Retail,2020-04-12T06:00:00Z,23464,15,Sun,7,174
Retail,2020-04-12T07:00:00Z,24017,15,Sun,7,175
Retail,2020-04-12T08:00:00Z,24980,15,Sun,7,176
Retail,2020-04-12T09:00:00Z,25725,15,Sun,7,177
Retail,2020-04-12T10:00:00Z,26185,15,Sun,7,178
Retail,2020-04-12T11:00:00Z,26420,15,Sun,7,179
Retail,2020-04-12T12:00:00Z,26611,15,Sun,7,180
Retail,2020-04-12T13:00:00Z,27176,15,Sun,7,181
Retail,2020-04-12T14:00:00Z,27105,15,Sun,7,182
Retail,2020-04-12T15:00:00Z,27120,15,Sun,7,183
Retail,2020-04-12T16:00:00Z,27363,15,Sun,7,184
Retail,2020-04-12T17:00:00Z,26945,15,Sun,7,185
Retail,2020-04-12T18:00:00Z,26421,15,Sun,7,186
Retail,2020-04-12T19:00:00Z,25998,15,Sun,7,187
Retail,2020-04-12T20:00:00Z,25423,15,Sun,7,188
Retail,2020-04-12T21:00:00Z,24951,15,Sun,7,189
Retail,2020-04-12T22:00:00Z,24647,15,Sun,7,190
Retail,2020-04-12T23:00:00Z,24373,15,Sun,7,191
Retail,2020-04-13T00:00:00Z,23405,16,Mon,1,24
Retail,2020-04-13T01:00:00Z,23506,16,Mon,1,25
Retail,2020-04-13T02:00:00Z,23564,16,Mon,1,26
Retail,2020-04-13T03:00:00Z,23841,16,Mon,1,27
Retail,2020-04-13T04:00:00Z,23939,16,Mon,1,28
Retail,2020-04-13T05:00:00Z,23992,16,Mon,1,29
Retail,2020-04-13T06:00:00Z,24167,16,Mon,1,30
Retail,2020-04-13T07:00:00Z,24435,16,Mon,1,31
Retail,2020-04-13T08:00:00Z,25010,16,Mon,1,32
Retail,2020-04-13T09:00:00Z,25956,16,Mon,1,33
Retail,2020-04-13T10:00:00Z,26635,16,Mon,1,34
Retail,2020-04-13T11:00:00Z,27143,16,Mon,1,35
Retail,2020-04-13T12:00:00Z,27615,16,Mon,1,36
Retail,2020-04-13T13:00:00Z,27991,16,Mon,1,37
Retail,2020-04-13T14:00:00Z,28314,16,Mon,1,38
Retail,2020-04-13T15:00:00Z,28197,16,Mon,1,39
Retail,2020-04-13T16:00:00Z,27737,16,Mon,1,40
Retail,2020-04-13T17:00:00Z,26907,16,Mon,1,41
Retail,2020-04-13T18:00:00Z,26298,16,Mon,1,42
Retail,2020-04-13T19:00:00Z,26007,16,Mon,1,43
Retail,2020-04-13T20:00:00Z,25564,16,Mon,1,44
Retail,2020-04-13T21:00:00Z,25274,16,Mon,1,45
Retail,2020-04-13T22:00:00Z,24859,16,Mon,1,46
Retail,2020-04-13T23:00:00Z,24523,16,Mon,1,47
Retail,2020-04-14T00:00:00Z,23846,16,Tue,2,48
Retail,2020-04-14T01:00:00Z,24000,16,Tue,2,49
Retail,2020-04-14T02:00:00Z,23778,16,Tue,2,50
Retail,2020-04-14T03:00:00Z,23992,16,Tue,2,51
Retail,2020-04-14T04:00:00Z,24007,16,Tue,2,52
Retail,2020-04-14T05:00:00Z,24384,16,Tue,2,53
Retail,2020-04-14T06:00:00Z,24332,16,Tue,2,54
Retail,2020-04-14T07:00:00Z,24995,16,Tue,2,55
Retail,2020-04-14T08:00:00Z,26228,16,Tue,2,56
Retail,2020-04-14T09:00:00Z,27638,16,Tue,2,57
Retail,2020-04-14T10:00:00Z,28447,16,Tue,2,58
Retail,2020-04-14T11:00:00Z,29230,16,Tue,2,59
Retail,2020-04-14T12:00:00Z,29613,16,Tue,2,60
Retail,2020-04-14T13:00:00Z,30067,16,Tue,2,61
Retail,2020-04-14T14:00:00Z,29952,16,Tue,2,62
Retail,2020-04-14T15:00:00Z,29810,16,Tue,2,63
Retail,2020-04-14T16:00:00Z,29250,16,Tue,2,64
Retail,2020-04-14T17:00:00Z,28906,16,Tue,2,65
Retail,2020-04-14T18:00:00Z,27867,16,Tue,2,66
Retail,2020-04-14T19:00:00Z,27024,16,Tue,2,67
Retail,2020-04-14T20:00:00Z,26409,16,Tue,2,68
Retail,2020-04-14T21:00:00Z,26190,16,Tue,2,69
Retail,2020-04-14T22:00:00Z,25654,16,Tue,2,70
Retail,2020-04-14T23:00:00Z,25349,16,Tue,2,71
Retail,2020-04-15T00:00:00Z,23969,16,Wed,3,72
Retail,2020-04-15T01:00:00Z,24035,16,Wed,3,73
Retail,2020-04-15T02:00:00Z,24151,16,Wed,3,74
Retail,2020-04-15T03:00:00Z,24162,16,Wed,3,75
Retail,2020-04-15T04:00:00Z,24182,16,Wed,3,76
Retail,2020-04-15T05:00:00Z,24404,16,Wed,3,77
Retail,2020-04-15T06:00:00Z,24911,16,Wed,3,78
Retail,2020-04-15T07:00:00Z,25516,16,Wed,3,79
Retail,2020-04-15T08:00:00Z,26758,16,Wed,3,80
Retail,2020-04-15T09:00:00Z,28032,16,Wed,3,81
Retail,2020-04-15T10:00:00Z,28628,16,Wed,3,82
Retail,2020-04-15T11:00:00Z,29661,16,Wed,3,83
Retail,2020-04-15T12:00:00Z,30048,16,Wed,3,84
Retail,2020-04-15T13:00:00Z,29815,16,Wed,3,85
Retail,2020-04-15T14:00:00Z,30181,16,Wed,3,86
Retail,2020-04-15T15:00:00Z,30018,16,Wed,3,87
Retail,2020-04-15T16:00:00Z,29610,16,Wed,3,88
Retail,2020-04-15T17:00:00Z,29346,16,Wed,3,89
Retail,2020-04-15T18:00:00Z,28447,16,Wed,3,90
Retail,2020-04-15T19:00:00Z,27949,16,Wed,3,91
Retail,2020-04-15T20:00:00Z,26825,16,Wed,3,92
Retail,2020-04-15T21:00:00Z,26204,16,Wed,3,93
Retail,2020-04-15T22:00:00Z,25827,16,Wed,3,94
Retail,2020-04-15T23:00:00Z,25345,16,Wed,3,95
Retail,2020-04-16T00:00:00Z,23621,16,Thu,4,96
Retail,2020-04-16T01:00:00Z,23722,16,Thu,4,97
Retail,2020-04-16T02:00:00Z,23734,16,Thu,4,98
Retail,2020-04-16T03:00:00Z,23717,16,Thu,4,99
Retail,2020-04-16T04:00:00Z,23863,16,Thu,4,100
Retail,2020-04-16T05:00:00Z,24215,16,Thu,4,101
Retail,2020-04-16T06:00:00Z,24703,16,Thu,4,102
Retail,2020-04-16T07:00:00Z,25453,16,Thu,4,103
Retail,2020-04-16T08:00:00Z,26717,16,Thu,4,104
Retail,2020-04-16T09:00:00Z,27576,16,Thu,4,105
Retail,2020-04-16T10:00:00Z,28435,16,Thu,4,106
Retail,2020-04-16T11:00:00Z,29481,16,Thu,4,107
Retail,2020-04-16T12:00:00Z,30187,16,Thu,4,108
Retail,2020-04-16T13:00:00Z,30254,16,Thu,4,109
Retail,2020-04-16T14:00:00Z,29880,16,Thu,4,110
Retail,2020-04-16T15:00:00Z,29652,16,Thu,4,111
Retail,2020-04-16T16:00:00Z,29649,16,Thu,4,112
Retail,2020-04-16T17:00:00Z,29022,16,Thu,4,113
Retail,2020-04-16T18:00:00Z,28013,16,Thu,4,114
Retail,2020-04-16T19:00:00Z,27127,16,Thu,4,115
Retail,2020-04-16T20:00:00Z,26518,16,Thu,4,116
Retail,2020-04-16T21:00:00Z,25879,16,Thu,4,117
Retail,2020-04-16T22:00:00Z,25135,16,Thu,4,118
Retail,2020-04-16T23:00:00Z,24771,16,Thu,4,119
Retail,2020-04-17T00:00:00Z,23734,16,Fri,5,120
Retail,2020-04-17T01:00:00Z,23722,16,Fri,5,121
Retail,2020-04-17T02:00:00Z,23821,16,Fri,5,122
Retail,2020-04-17T03:00:00Z,23791,16,Fri,5,123
Retail,2020-04-17T04:00:00Z,23981,16,Fri,5,124
Retail,2020-04-17T05:00:00Z,24138,16,Fri,5,125
Retail,2020-04-17T06:00:00Z,24659,16,Fri,5,126
Retail,2020-04-17T07:00:00Z,25194,16,Fri,5,127
Retail,2020-04-17T08:00:00Z,26721,16,Fri,5,128
Retail,2020-04-17T09:00:00Z,27773,16,Fri,5,129
Retail,2020-04-17T10:00:00Z,28602,16,Fri,5,130
Retail,2020-04-17T11:00:00Z,29578,16,Fri,5,131
Retail,2020-04-17T12:00:00Z,30037,16,Fri,5,132
Retail,2020-04-17T13:00:00Z,30257,16,Fri,5,133
Retail,2020-04-17T14:00:00Z,30481,16,Fri,5,134
Retail,2020-04-17T15:00:00Z,30252,16,Fri,5,135
Retail,2020-04-17T16:00:00Z,29627,16,Fri,5,136
Retail,2020-04-17T17:00:00Z,29142,16,Fri,5,137
Retail,2020-04-17T18:00:00Z,28261,16,Fri,5,138
Retail,2020-04-17T19:00:00Z,27536,16,Fri,5,139
Retail,2020-04-17T20:00:00Z,26774,16,Fri,5,140
Retail,2020-04-17T21:00:00Z,26210,16,Fri,5,141
Retail,2020-04-17T22:00:00Z,25664,16,Fri,5,142
Retail,2020-04-17T23:00:00Z,25244,16,Fri,5,143
Retail,2020-04-18T00:00:00Z,23524,16,Sat,6,144
Retail,2020-04-18T01:00:00Z,23560,16,Sat,6,145
Retail,2020-04-18T02:00:00Z,23401,16,Sat,6,146
Retail,2020-04-18T03:00:00Z,23741,16,Sat,6,147
Retail,2020-04-18T04:00:00Z,23836,16,Sat,6,148
Retail,2020-04-18T05:00:00Z,24000,16,Sat,6,149
Retail,2020-04-18T06:00:00Z,24071,16,Sat,6,150
Retail,2020-04-18T07:00:00Z,24626,16,Sat,6,151
Retail,2020-04-18T08:00:00Z,25705,16,Sat,6,152
Retail,2020-04-18T09:00:00Z,26866,16,Sat,6,153
Retail,2020-04-18T10:00:00Z,27357,16,Sat,6,154
Retail,2020-04-18T11:00:00Z,28286,16,Sat,6,155
Retail,2020-04-18T12:00:00Z,28984,16,Sat,6,156
Retail,2020-04-18T13:00:00Z,29421,16,Sat,6,157
Retail,2020-04-18T14:00:00Z,29639,16,Sat,6,158
Retail,2020-04-18T15:00:00Z,29762,16,Sat,6,159
Retail,2020-04-18T16:00:00Z,28866,16,Sat,6,160
Retail,2020-04-18T17:00:00Z,28429,16,Sat,6,161
Retail,2020-04-18T18:00:00Z,27664,16,Sat,6,162
Retail,2020-04-18T19:00:00Z,26873,16,Sat,6,163
Retail,2020-04-18T20:00:00Z,26225,16,Sat,6,164
Retail,2020-04-18T21:00:00Z,25421,16,Sat,6,165
Retail,2020-04-18T22:00:00Z,24806,16,Sat,6,166
Retail,2020-04-18T23:00:00Z,24662,16,Sat,6,167
Retail,2020-04-19T00:00:00Z,23362,16,Sun,7,168
Retail,2020-04-19T01:00:00Z,23615,16,Sun,7,169
Retail,2020-04-19T02:00:00Z,23553,16,Sun,7,170
Retail,2020-04-19T03:00:00Z,23657,16,Sun,7,171
Retail,2020-04-19T04:00:00Z,23652,16,Sun,7,172
Retail,2020-04-19T05:00:00Z,23753,16,Sun,7,173
Retail,2020-04-19T06:00:00Z,23839,16,Sun,7,174
Retail,2020-04-19T07:00:00Z,24251,16,Sun,7,175
Retail,2020-04-19T08:00:00Z,24773,16,Sun,7,176
Retail,2020-04-19T09:00:00Z,25695,16,Sun,7,177
Retail,2020-04-19T10:00:00Z,26507,16,Sun,7,178
Retail,2020-04-19T11:00:00Z,27547,16,Sun,7,179
Retail,2020-04-19T12:00:00Z,27751,16,Sun,7,180
Retail,2020-04-19T13:00:00Z,27807,16,Sun,7,181
Retail,2020-04-19T14:00:00Z,28093,16,Sun,7,182
Retail,2020-04-19T15:00:00Z,28113,16,Sun,7,183
Retail,2020-04-19T16:00:00Z,27628,16,Sun,7,184
Retail,2020-04-19T17:00:00Z,27261,16,Sun,7,185
Retail,2020-04-19T18:00:00Z,26629,16,Sun,7,186
Retail,2020-04-19T19:00:00Z,26108,16,Sun,7,187
Retail,2020-04-19T20:00:00Z,25706,16,Sun,7,188
Retail,2020-04-19T21:00:00Z,24782,16,Sun,7,189
Retail,2020-04-19T22:00:00Z,24667,16,Sun,7,190
Retail,2020-04-19T23:00:00Z,24355,16,Sun,7,191
Tourism,2020-04-06T01:00:00Z,33459,15,Mon,1,25
Tourism,2020-04-06T02:00:00Z,33572,15,Mon,1,26
Tourism,2020-04-06T03:00:00Z,33697,15,Mon,1,27
Tourism,2020-04-06T04:00:00Z,33969,15,Mon,1,28
Tourism,2020-04-06T05:00:00Z,34444,15,Mon,1,29
Tourism,2020-04-06T06:00:00Z,35163,15,Mon,1,30
Tourism,2020-04-06T07:00:00Z,36614,15,Mon,1,31
Tourism,2020-04-06T08:00:00Z,37894,15,Mon,1,32
Tourism,2020-04-06T09:00:00Z,38365,15,Mon,1,33
Tourism,2020-04-06T10:00:00Z,38888,15,Mon,1,34
Tourism,2020-04-06T11:00:00Z,39456,15,Mon,1,35
Tourism,2020-04-06T12:00:00Z,39315,15,Mon,1,36
Tourism,2020-04-06T13:00:00Z,39437,15,Mon,1,37
Tourism,2020-04-06T14:00:00Z,39167,15,Mon,1,38
Tourism,2020-04-06T15:00:00Z,38558,15,Mon,1,39
Tourism,2020-04-06T16:00:00Z,38110,15,Mon,1,40
Tourism,2020-04-06T17:00:00Z,37686,15,Mon,1,41
Tourism,2020-04-06T18:00:00Z,36890,15,Mon,1,42
Tourism,2020-04-06T19:00:00Z,36251,15,Mon,1,43
Tourism,2020-04-06T20:00:00Z,36033,15,Mon,1,44
Tourism,2020-04-06T21:00:00Z,35964,15,Mon,1,45
Tourism,2020-04-06T22:00:00Z,35716,15,Mon,1,46
Tourism,2020-04-06T23:00:00Z,35440,15,Mon,1,47
Tourism,2020-04-07T00:00:00Z,33265,15,Tue,2,48
Tourism,2020-04-07T01:00:00Z,33314,15,Tue,2,49
Tourism,2020-04-07T02:00:00Z,33249,15,Tue,2,50
Tourism,2020-04-07T03:00:00Z,33818,15,Tue,2,51
Tourism,2020-04-07T04:00:00Z,34109,15,Tue,2,52
Tourism,2020-04-07T05:00:00Z,34666,15,Tue,2,53
Tourism,2020-04-07T06:00:00Z,35453,15,Tue,2,54
Tourism,2020-04-07T07:00:00Z,36752,15,Tue,2,55
Tourism,2020-04-07T08:00:00Z,37886,15,Tue,2,56
Tourism,2020-04-07T09:00:00Z,38912,15,Tue,2,57
Tourism,2020-04-07T10:00:00Z,38940,15,Tue,2,58
Tourism,2020-04-07T11:00:00Z,39217,15,Tue,2,59
Tourism,2020-04-07T12:00:00Z,39525,15,Tue,2,60
Tourism,2020-04-07T13:00:00Z,39238,15,Tue,2,61
Tourism,2020-04-07T14:00:00Z,39210,15,Tue,2,62
Tourism,2020-04-07T15:00:00Z,39017,15,Tue,2,63
Tourism,2020-04-07T16:00:00Z,38296,15,Tue,2,64
Tourism,2020-04-07T17:00:00Z,37192,15,Tue,2,65
Tourism,2020-04-07T18:00:00Z,36676,15,Tue,2,66
Tourism,2020-04-07T19:00:00Z,36125,15,Tue,2,67
Tourism,2020-04-07T20:00:00Z,35937,15,Tue,2,68
Tourism,2020-04-07T21:00:00Z,36008,15,Tue,2,69
Tourism,2020-04-07T22:00:00Z,35841,15,Tue,2,70
Tourism,2020-04-07T23:00:00Z,35628,15,Tue,2,71
Tourism,2020-04-08T00:00:00Z,33441,15,Wed,3,72
Tourism,2020-04-08T01:00:00Z,33413,15,Wed,3,73
Tourism,2020-04-08T02:00:00Z,33311,15,Wed,3,74
Tourism,2020-04-08T03:00:00Z,33393,15,Wed,3,75
Tourism,2020-04-08T04:00:00Z,33774,15,Wed,3,76
Tourism,2020-04-08T05:00:00Z,34266,15,Wed,3,77
Tourism,2020-04-08T06:00:00Z,35065,15,Wed,3,78
Tourism,2020-04-08T07:00:00Z,36380,15,Wed,3,79
Tourism,2020-04-08T08:00:00Z,37934,15,Wed,3,80
Tourism,2020-04-08T09:00:00Z,38680,15,Wed,3,81
Tourism,2020-04-08T10:00:00Z,39164,15,Wed,3,82
Tourism,2020-04-08T11:00:00Z,39448,15,Wed,3,83
Tourism,2020-04-08T12:00:00Z,39738,15,Wed,3,84
Tourism,2020-04-08T13:00:00Z,39884,15,Wed,3,85
Tourism,2020-04-08T14:00:00Z,39878,15,Wed,3,86
Tourism,2020-04-08T15:00:00Z,38857,15,Wed,3,87
Tourism,2020-04-08T16:00:00Z,38085,15,Wed,3,88
Tourism,2020-04-08T17:00:00Z,37214,15,Wed,3,89
Tourism,2020-04-08T18:00:00Z,36626,15,Wed,3,90
Tourism,2020-04-08T19:00:00Z,36422,15,Wed,3,91
Tourism,2020-04-08T20:00:00Z,36195,15,Wed,3,92
Tourism,2020-04-08T21:00:00Z,35845,15,Wed,3,93
Tourism,2020-04-08T22:00:00Z,35649,15,Wed,3,94
Tourism,2020-04-08T23:00:00Z,35433,15,Wed,3,95
Tourism,2020-04-09T00:00:00Z,33272,15,Thu,4,96
Tourism,2020-04-09T01:00:00Z,33324,15,Thu,4,97
Tourism,2020-04-09T02:00:00Z,33271,15,Thu,4,98
Tourism,2020-04-09T03:00:00Z,33387,15,Thu,4,99
Tourism,2020-04-09T04:00:00Z,33470,15,Thu,4,100
Tourism,2020-04-09T05:00:00Z,34096,15,Thu,4,101
Tourism,2020-04-09T06:00:00Z,35140,15,Thu,4,102
Tourism,2020-04-09T07:00:00Z,36410,15,Thu,4,103
Tourism,2020-04-09T08:00:00Z,37539,15,Thu,4,104
Tourism,2020-04-09T09:00:00Z,38311,15,Thu,4,105
Tourism,2020-04-09T10:00:00Z,38514,15,Thu,4,106
Tourism,2020-04-09T11:00:00Z,38734,15,Thu,4,107
Tourism,2020-04-09T12:00:00Z,38964,15,Thu,4,108
Tourism,2020-04-09T13:00:00Z,38678,15,Thu,4,109
Tourism,2020-04-09T14:00:00Z,38991,15,Thu,4,110
Tourism,2020-04-09T15:00:00Z,38441,15,Thu,4,111
Tourism,2020-04-09T16:00:00Z,37750,15,Thu,4,112
Tourism,2020-04-09T17:00:00Z,37058,15,Thu,4,113
Tourism,2020-04-09T18:00:00Z,36791,15,Thu,4,114
Tourism,2020-04-09T19:00:00Z,36556,15,Thu,4,115
Tourism,2020-04-09T20:00:00Z,35823,15,Thu,4,116
Tourism,2020-04-09T21:00:00Z,35532,15,Thu,4,117
Tourism,2020-04-09T22:00:00Z,35479,15,Thu,4,118
Tourism,2020-04-09T23:00:00Z,35129,15,Thu,4,119
Tourism,2020-04-10T00:00:00Z,32614,15,Fri,5,120
Tourism,2020-04-10T01:00:00Z,32612,15,Fri,5,121
Tourism,2020-04-10T02:00:00Z,32483,15,Fri,5,122
Tourism,2020-04-10T03:00:00Z,32512,15,Fri,5,123
Tourism,2020-04-10T04:00:00Z,32831,15,Fri,5,124
Tourism,2020-04-10T05:00:00Z,33080,15,Fri,5,125
Tourism,2020-04-10T06:00:00Z,33341,15,Fri,5,126
Tourism,2020-04-10T07:00:00Z,33774,15,Fri,5,127
Tourism,2020-04-10T08:00:00Z,34096,15,Fri,5,128
Tourism,2020-04-10T09:00:00Z,34262,15,Fri,5,129
Tourism,2020-04-10T10:00:00Z,34529,15,Fri,5,130
Tourism,2020-04-10T11:00:00Z,34856,15,Fri,5,131
Tourism,2020-04-10T12:00:00Z,34916,15,Fri,5,132
Tourism,2020-04-10T13:00:00Z,35530,15,Fri,5,133
Tourism,2020-04-10T14:00:00Z,35704,15,Fri,5,134
Tourism,2020-04-10T15:00:00Z,35660,15,Fri,5,135
Tourism,2020-04-10T16:00:00Z,35423,15,Fri,5,136
Tourism,2020-04-10T17:00:00Z,35155,15,Fri,5,137
Tourism,2020-04-10T18:00:00Z,35105,15,Fri,5,138
Tourism,2020-04-10T19:00:00Z,34961,15,Fri,5,139
Tourism,2020-04-10T20:00:00Z,35018,15,Fri,5,140
Tourism,2020-04-10T21:00:00Z,34872,15,Fri,5,141
Tourism,2020-04-10T22:00:00Z,34728,15,Fri,5,142
Tourism,2020-04-10T23:00:00Z,34413,15,Fri,5,143
Tourism,2020-04-11T00:00:00Z,32318,15,Sat,6,144
Tourism,2020-04-11T01:00:00Z,32452,15,Sat,6,145
Tourism,2020-04-11T02:00:00Z,32249,15,Sat,6,146
Tourism,2020-04-11T03:00:00Z,32251,15,Sat,6,147
Tourism,2020-04-11T04:00:00Z,32471,15,Sat,6,148
Tourism,2020-04-11T05:00:00Z,32753,15,Sat,6,149
Tourism,2020-04-11T06:00:00Z,33464,15,Sat,6,150
Tourism,2020-04-11T07:00:00Z,33760,15,Sat,6,151
Tourism,2020-04-11T08:00:00Z,34403,15,Sat,6,152
Tourism,2020-04-11T09:00:00Z,34555,15,Sat,6,153
Tourism,2020-04-11T10:00:00Z,35283,15,Sat,6,154
Tourism,2020-04-11T11:00:00Z,35624,15,Sat,6,155
Tourism,2020-04-11T12:00:00Z,35449,15,Sat,6,156
Tourism,2020-04-11T13:00:00Z,35177,15,Sat,6,157
Tourism,2020-04-11T14:00:00Z,35325,15,Sat,6,158
Tourism,2020-04-11T15:00:00Z,35384,15,Sat,6,159
Tourism,2020-04-11T16:00:00Z,35084,15,Sat,6,160
Tourism,2020-04-11T17:00:00Z,34863,15,Sat,6,161
Tourism,2020-04-11T18:00:00Z,34620,15,Sat,6,162
Tourism,2020-04-11T19:00:00Z,34454,15,Sat,6,163
Tourism,2020-04-11T20:00:00Z,34111,15,Sat,6,164
Tourism,2020-04-11T21:00:00Z,34058,15,Sat,6,165
Tourism,2020-04-11T22:00:00Z,33896,15,Sat,6,166
Tourism,2020-04-11T23:00:00Z,33877,15,Sat,6,167
Tourism,2020-04-12T00:00:00Z,31718,15,Sun,7,168
Tourism,2020-04-12T01:00:00Z,31746,15,Sun,7,169
Tourism,2020-04-12T02:00:00Z,31802,15,Sun,7,170
Tourism,2020-04-12T03:00:00Z,31930,15,Sun,7,171
Tourism,2020-04-12T04:00:00Z,32100,15,Sun,7,172
Tourism,2020-04-12T05:00:00Z,32159,15,Sun,7,173
Tourism,2020-04-12T06:00:00Z,32425,15,Sun,7,174
Tourism,2020-04-12T07:00:00Z,32471,15,Sun,7,175
Tourism,2020-04-12T08:00:00Z,32679,15,Sun,7,176
Tourism,2020-04-12T09:00:00Z,32981,15,Sun,7,177
Tourism,2020-04-12T10:00:00Z,33431,15,Sun,7,178
Tourism,2020-04-12T11:00:00Z,34012,15,Sun,7,179
Tourism,2020-04-12T12:00:00Z,33917,15,Sun,7,180
Tourism,2020-04-12T13:00:00Z,34182,15,Sun,7,181
Tourism,2020-04-12T14:00:00Z,34383,15,Sun,7,182
Tourism,2020-04-12T15:00:00Z,34495,15,Sun,7,183
Tourism,2020-04-12T16:00:00Z,34080,15,Sun,7,184
Tourism,2020-04-12T17:00:00Z,33982,15,Sun,7,185
Tourism,2020-04-12T18:00:00Z,33975,15,Sun,7,186
Tourism,2020-04-12T19:00:00Z,34090,15,Sun,7,187
Tourism,2020-04-12T20:00:00Z,33985,15,Sun,7,188
Tourism,2020-04-12T21:00:00Z,33836,15,Sun,7,189
Tourism,2020-04-12T22:00:00Z,33959,15,Sun,7,190
Tourism,2020-04-12T23:00:00Z,33628,15,Sun,7,191
Tourism,2020-04-13T00:00:00Z,31563,16,Mon,1,24
Tourism,2020-04-13T01:00:00Z,31725,16,Mon,1,25
Tourism,2020-04-13T02:00:00Z,31662,16,Mon,1,26
Tourism,2020-04-13T03:00:00Z,31613,16,Mon,1,27
Tourism,2020-04-13T04:00:00Z,31925,16,Mon,1,28
Tourism,2020-04-13T05:00:00Z,32198,16,Mon,1,29
Tourism,2020-04-13T06:00:00Z,32683,16,Mon,1,30
Tourism,2020-04-13T07:00:00Z,32990,16,Mon,1,31
Tourism,2020-04-13T08:00:00Z,33555,16,Mon,1,32
Tourism,2020-04-13T09:00:00Z,33368,16,Mon,1,33
Tourism,2020-04-13T10:00:00Z,33432,16,Mon,1,34
Tourism,2020-04-13T11:00:00Z,33441,16,Mon,1,35
Tourism,2020-04-13T12:00:00Z,33758,16,Mon,1,36
Tourism,2020-04-13T13:00:00Z,33969,16,Mon,1,37
Tourism,2020-04-13T14:00:00Z,34217,16,Mon,1,38
Tourism,2020-04-13T15:00:00Z,33889,16,Mon,1,39
Tourism,2020-04-13T16:00:00Z,33749,16,Mon,1,40
Tourism,2020-04-13T17:00:00Z,33743,16,Mon,1,41
